Dzien Miesiac Rok Godzina Minuta Sekunda Calkowite_CNR[mV] Odbite_CNR[mV] Dl_atmosfery_CNR[mV] Dl_ziemi_CNR[mV] Temperatura
26 10 2019 6 1 43 0.40050 0.05550 -0.03710 -0.00280 4.31000 
26 10 2019 6 2 2 0.40390 0.05560 -0.03840 -0.00220 4.31600 
26 10 2019 6 2 18 0.40770 0.05610 -0.03930 -0.00250 4.31200 
26 10 2019 6 2 38 0.41160 0.05700 -0.04090 -0.00170 4.32000 
26 10 2019 6 2 54 0.41660 0.05850 -0.04120 -0.00220 4.32600 
26 10 2019 6 3 13 0.42040 0.05960 -0.04260 -0.00200 4.33000 
26 10 2019 6 3 29 0.42400 0.06030 -0.04420 -0.00210 4.32600 
26 10 2019 6 3 49 0.43040 0.06130 -0.04540 -0.00180 4.33600 
26 10 2019 6 4 5 0.43670 0.06300 -0.04620 -0.00150 4.33800 
26 10 2019 6 4 24 0.44840 0.06570 -0.04620 -0.00170 4.33200 
26 10 2019 6 4 41 0.46220 0.06810 -0.04560 -0.00220 4.34200 
26 10 2019 6 5 0 0.47260 0.07030 -0.04470 -0.00210 4.35000 
26 10 2019 6 5 16 0.47500 0.07070 -0.04550 -0.00210 4.34400 
26 10 2019 6 5 35 0.48280 0.07160 -0.04720 -0.00210 4.34400 
26 10 2019 6 5 52 0.49910 0.07380 -0.04840 -0.00240 4.35200 
26 10 2019 6 6 11 0.51840 0.07630 -0.04860 -0.00150 4.35400 
26 10 2019 6 6 27 0.52500 0.07700 -0.04940 -0.00160 4.35200 
26 10 2019 6 6 47 0.52900 0.07780 -0.04940 -0.00180 4.35000 
26 10 2019 6 7 3 0.53410 0.07880 -0.04960 -0.00140 4.35400 
26 10 2019 6 7 22 0.53980 0.07950 -0.05010 -0.00120 4.35800 
26 10 2019 6 7 38 0.54320 0.08030 -0.05040 -0.00120 4.36800 
26 10 2019 6 7 58 0.54460 0.08100 -0.05180 -0.00150 4.36400 
26 10 2019 6 8 14 0.54420 0.08110 -0.05480 -0.00200 4.36000 
26 10 2019 6 8 33 0.53630 0.07750 -0.05780 -0.00210 4.36800 
26 10 2019 6 8 50 0.52430 0.07520 -0.05940 -0.00190 4.37600 
26 10 2019 6 9 9 0.51900 0.07330 -0.06080 -0.00190 4.37800 
26 10 2019 6 9 25 0.51840 0.07280 -0.06170 -0.00210 4.37000 
26 10 2019 6 9 44 0.51580 0.07230 -0.06370 -0.00260 4.37000 
26 10 2019 6 10 1 0.51080 0.07190 -0.06540 -0.00200 4.38200 
26 10 2019 6 10 20 0.50820 0.07180 -0.06660 -0.00210 4.38600 
26 10 2019 6 10 36 0.51260 0.07260 -0.06710 -0.00220 4.38800 
26 10 2019 6 10 56 0.52790 0.07480 -0.06630 -0.00180 4.38600 
26 10 2019 6 11 12 0.53510 0.07580 -0.06630 -0.00220 4.39200 
26 10 2019 6 11 31 0.53320 0.07600 -0.06770 -0.00200 4.39600 
26 10 2019 6 11 47 0.53340 0.07680 -0.07000 -0.00250 4.40200 
26 10 2019 6 12 7 0.54160 0.07820 -0.07280 -0.00190 4.40000 
26 10 2019 6 12 23 0.54250 0.07940 -0.07520 -0.00220 4.39400 
26 10 2019 6 12 42 0.54560 0.07820 -0.07910 -0.00220 4.40600 
26 10 2019 6 12 59 0.54590 0.07840 -0.07970 -0.00250 4.41400 
26 10 2019 6 13 18 0.54280 0.07870 -0.07910 -0.00250 4.42200 
26 10 2019 6 13 34 0.53430 0.07720 -0.08010 -0.00300 4.42200 
26 10 2019 6 13 53 0.52460 0.07520 -0.08290 -0.00350 4.43000 
26 10 2019 6 14 10 0.51830 0.07330 -0.08540 -0.00350 4.43400 
26 10 2019 6 14 29 0.50320 0.07180 -0.08750 -0.00370 4.43600 
26 10 2019 6 14 45 0.49910 0.07180 -0.08690 -0.00390 4.44600 
26 10 2019 6 15 5 0.50790 0.07450 -0.08470 -0.00420 4.44400 
26 10 2019 6 15 21 0.52530 0.07720 -0.08480 -0.00460 4.45800 
26 10 2019 6 15 40 0.54660 0.08050 -0.08510 -0.00420 4.47000 
26 10 2019 6 15 56 0.56140 0.08260 -0.08640 -0.00420 4.47000 
26 10 2019 6 16 16 0.58190 0.08550 -0.08760 -0.00420 4.47600 
26 10 2019 6 16 32 0.59850 0.08850 -0.08800 -0.00440 4.48000 
26 10 2019 6 16 51 0.60710 0.08940 -0.08840 -0.00410 4.49200 
26 10 2019 6 17 8 0.60990 0.09040 -0.09010 -0.00440 4.48900 
26 10 2019 6 17 27 0.61120 0.09000 -0.09490 -0.00440 4.50000 
26 10 2019 6 17 43 0.61300 0.09010 -0.09810 -0.00420 4.50500 
26 10 2019 6 18 2 0.61570 0.09030 -0.10160 -0.00460 4.51000 
26 10 2019 6 18 19 0.61870 0.09020 -0.10360 -0.00450 4.50900 
26 10 2019 6 18 38 0.61450 0.08880 -0.10640 -0.00440 4.51600 
26 10 2019 6 18 54 0.60300 0.08710 -0.10790 -0.00490 4.51600 
26 10 2019 6 19 14 0.59760 0.08580 -0.10950 -0.00470 4.52300 
26 10 2019 6 19 30 0.59910 0.08660 -0.11070 -0.00520 4.52600 
26 10 2019 6 19 49 0.60820 0.08810 -0.11150 -0.00480 4.53200 
26 10 2019 6 20 5 0.62080 0.09050 -0.11120 -0.00500 4.53400 
26 10 2019 6 20 25 0.64030 0.09380 -0.11050 -0.00520 4.52800 
26 10 2019 6 20 41 0.65400 0.09630 -0.10980 -0.00520 4.53700 
26 10 2019 6 21 0 0.66520 0.09910 -0.10910 -0.00500 4.53600 
26 10 2019 6 21 17 0.67150 0.10210 -0.10850 -0.00490 4.53400 
26 10 2019 6 21 36 0.67790 0.10550 -0.10800 -0.00460 4.53400 
26 10 2019 6 21 52 0.68760 0.10750 -0.10720 -0.00430 4.54000 
26 10 2019 6 22 12 0.71120 0.11070 -0.10390 -0.00440 4.54700 
26 10 2019 6 22 28 0.72810 0.11390 -0.10010 -0.00430 4.55600 
26 10 2019 6 22 47 0.74070 0.11560 -0.09670 -0.00430 4.56400 
26 10 2019 6 23 3 0.74450 0.11660 -0.09440 -0.00400 4.56400 
26 10 2019 6 23 23 0.74220 0.11660 -0.09200 -0.00370 4.57400 
26 10 2019 6 23 39 0.72940 0.11580 -0.09040 -0.00290 4.58200 
26 10 2019 6 23 58 0.71770 0.11450 -0.08810 -0.00280 4.59800 
26 10 2019 6 24 14 0.71970 0.11420 -0.08400 -0.00270 4.60200 
26 10 2019 6 24 34 0.72000 0.11360 -0.08000 -0.00280 4.60800 
26 10 2019 6 24 50 0.71510 0.11340 -0.07820 -0.00280 4.60600 
26 10 2019 6 25 9 0.72580 0.11380 -0.07830 -0.00270 4.61400 
26 10 2019 6 25 26 0.74220 0.11580 -0.07920 -0.00220 4.62200 
26 10 2019 6 25 45 0.75270 0.11640 -0.07930 -0.00190 4.62600 
26 10 2019 6 26 1 0.75160 0.11610 -0.07820 -0.00170 4.64800 
26 10 2019 6 26 21 0.74860 0.11680 -0.07670 -0.00180 4.65200 
26 10 2019 6 26 37 0.74020 0.11660 -0.07550 -0.00170 4.66200 
26 10 2019 6 26 56 0.72690 0.11510 -0.07440 -0.00170 4.67200 
26 10 2019 6 27 12 0.72020 0.11370 -0.07460 -0.00180 4.67000 
26 10 2019 6 27 32 0.72300 0.11470 -0.07520 -0.00190 4.68400 
26 10 2019 6 27 48 0.72740 0.11440 -0.07750 -0.00190 4.68400 
26 10 2019 6 28 7 0.73220 0.11550 -0.07810 -0.00210 4.68600 
26 10 2019 6 28 24 0.74120 0.11610 -0.07540 -0.00200 4.68800 
26 10 2019 6 28 43 0.75840 0.11710 -0.07320 -0.00160 4.69600 
26 10 2019 6 28 59 0.77400 0.11880 -0.07190 -0.00140 4.70800 
26 10 2019 6 29 18 0.79820 0.12430 -0.06970 -0.00130 4.70800 
26 10 2019 6 29 35 0.81570 0.12480 -0.06970 -0.00100 4.71200 
26 10 2019 6 29 54 0.81700 0.12610 -0.07050 -0.00050 4.72800 
26 10 2019 6 30 10 0.80770 0.12560 -0.07120 -0.00130 4.73200 
26 10 2019 6 30 30 0.80650 0.12540 -0.07220 -0.00080 4.73800 
26 10 2019 6 30 46 0.82430 0.12730 -0.07150 -0.00120 4.73600 
26 10 2019 6 31 5 0.85950 0.13150 -0.06970 -0.00080 4.74100 
26 10 2019 6 31 21 0.88020 0.13410 -0.06910 -0.00070 4.75500 
26 10 2019 6 31 41 0.89060 0.13460 -0.06800 -0.00050 4.76700 
26 10 2019 6 31 57 0.89290 0.13560 -0.06770 -0.00010 4.77200 
26 10 2019 6 32 16 0.89940 0.13770 -0.06790 -0.00010 4.78400 
26 10 2019 6 32 33 0.91460 0.13800 -0.06880 0.00090 4.78600 
26 10 2019 6 32 52 0.92810 0.14000 -0.07000 0.00090 4.79100 
26 10 2019 6 33 8 0.94040 0.14030 -0.07160 0.00130 4.79900 
26 10 2019 6 33 27 0.95320 0.14310 -0.07240 0.00090 4.80400 
26 10 2019 6 33 44 0.94930 0.14320 -0.07550 0.00010 4.80600 
26 10 2019 6 34 3 0.93400 0.13970 -0.08340 0.00110 4.81400 
26 10 2019 6 34 19 0.93100 0.13870 -0.08620 0.00100 4.81800 
26 10 2019 6 34 39 0.92920 0.13810 -0.08460 0.00080 4.81200 
26 10 2019 6 34 55 0.91080 0.13570 -0.08120 0.00080 4.82400 
26 10 2019 6 35 14 0.87080 0.13200 -0.08010 0.00100 4.83200 
26 10 2019 6 35 30 0.85660 0.13060 -0.08070 0.00030 4.83000 
26 10 2019 6 35 50 0.87120 0.13140 -0.08200 0.00070 4.83000 
26 10 2019 6 36 6 0.89540 0.13470 -0.08300 0.00090 4.84200 
26 10 2019 6 36 25 0.92600 0.13820 -0.08230 0.00080 4.84600 
26 10 2019 6 36 42 0.93250 0.13830 -0.08250 0.00100 4.84600 
26 10 2019 6 37 1 0.91890 0.13680 -0.08450 0.00130 4.85600 
26 10 2019 6 37 17 0.90830 0.13640 -0.08550 0.00100 4.86000 
26 10 2019 6 37 37 0.93160 0.14140 -0.08430 0.00120 4.86000 
26 10 2019 6 37 53 0.95160 0.14510 -0.08180 0.00140 4.86000 
26 10 2019 6 38 12 0.95570 0.14460 -0.08020 0.00130 4.86800 
26 10 2019 6 38 28 0.94110 0.14400 -0.08010 0.00110 4.86800 
26 10 2019 6 38 48 0.92780 0.14210 -0.08110 0.00130 4.87600 
26 10 2019 6 39 4 0.90920 0.14000 -0.08280 0.00060 4.87400 
26 10 2019 6 39 23 0.88180 0.13570 -0.08570 0.00100 4.87600 
26 10 2019 6 39 39 0.87200 0.13580 -0.08720 0.00100 4.88000 
26 10 2019 6 39 59 0.87360 0.13500 -0.08880 0.00090 4.88600 
26 10 2019 6 40 15 0.88130 0.13720 -0.08920 0.00050 4.89200 
26 10 2019 6 40 34 0.89590 0.14010 -0.08580 0.00090 4.90000 
26 10 2019 6 40 51 0.91240 0.14260 -0.08240 0.00120 4.90200 
26 10 2019 6 41 10 0.91760 0.14360 -0.08010 0.00120 4.89200 
26 10 2019 6 41 26 0.91260 0.14140 -0.07980 0.00110 4.89800 
26 10 2019 6 41 46 0.90830 0.14240 -0.08000 0.00140 4.90400 
26 10 2019 6 42 2 0.90960 0.14290 -0.08090 0.00110 4.91000 
26 10 2019 6 42 21 0.92610 0.14610 -0.08150 0.00110 4.91800 
26 10 2019 6 42 37 0.95440 0.15110 -0.08100 0.00130 4.92400 
26 10 2019 6 42 57 0.98810 0.15580 -0.08110 0.00160 4.92400 
26 10 2019 6 43 13 1.01170 0.15760 -0.08140 0.00170 4.93400 
26 10 2019 6 43 32 1.03650 0.16170 -0.08120 0.00230 4.93800 
26 10 2019 6 43 49 1.05740 0.16730 -0.08010 0.00150 4.94000 
26 10 2019 6 44 8 1.09090 0.16900 -0.07850 0.00130 4.94000 
26 10 2019 6 44 24 1.10820 0.16620 -0.07710 0.00200 4.94000 
26 10 2019 6 44 43 1.08660 0.16250 -0.07810 0.00230 4.95600 
26 10 2019 6 45 0 1.05880 0.16000 -0.07950 0.00260 4.95400 
26 10 2019 6 45 19 1.03590 0.15820 -0.08130 0.00260 4.95800 
26 10 2019 6 45 35 1.03350 0.15830 -0.08460 0.00210 4.95800 
26 10 2019 6 45 55 1.03830 0.15670 -0.09240 0.00210 4.96400 
26 10 2019 6 46 11 1.00970 0.15300 -0.10230 0.00220 4.96600 
26 10 2019 6 46 30 0.99130 0.14840 -0.11140 0.00180 4.96600 
26 10 2019 6 46 46 1.00370 0.14800 -0.11530 0.00160 4.96800 
26 10 2019 6 47 6 1.03030 0.15400 -0.11690 0.00080 4.97600 
26 10 2019 6 47 22 1.06450 0.15770 -0.11560 0.00050 4.96800 
26 10 2019 6 47 41 1.06070 0.15850 -0.11800 0.00010 4.97600 
26 10 2019 6 47 58 1.09240 0.16170 -0.11430 -0.00020 4.97800 
26 10 2019 6 48 17 1.12850 0.16850 -0.11090 -0.00020 4.98000 
26 10 2019 6 48 33 1.14390 0.17120 -0.11240 0.00000 4.98400 
26 10 2019 6 48 53 1.18590 0.17460 -0.11400 0.00020 4.99200 
26 10 2019 6 49 9 1.21540 0.18140 -0.11260 0.00040 4.99400 
26 10 2019 6 49 28 1.19460 0.18190 -0.11110 0.00020 5.00000 
26 10 2019 6 49 44 1.20600 0.18220 -0.11000 0.00090 5.01200 
26 10 2019 6 50 4 1.17460 0.18060 -0.11210 0.00120 5.02300 
26 10 2019 6 50 20 1.15340 0.17870 -0.11630 0.00110 5.02700 
26 10 2019 6 50 39 1.19610 0.18630 -0.12150 0.00120 5.03300 
26 10 2019 6 50 56 1.24640 0.19200 -0.12170 0.00110 5.05800 
26 10 2019 6 51 15 1.28590 0.19730 -0.12010 0.00130 5.06800 
26 10 2019 6 51 31 1.25410 0.19400 -0.12490 0.00120 5.07600 
26 10 2019 6 51 51 1.23890 0.18180 -0.12980 0.00150 5.09200 
26 10 2019 6 52 7 1.27100 0.17450 -0.13120 0.00130 5.10000 
26 10 2019 6 52 26 1.30910 0.17680 -0.13000 0.00110 5.11200 
26 10 2019 6 52 42 1.28070 0.17990 -0.13090 0.00100 5.12000 
26 10 2019 6 53 2 1.29470 0.18530 -0.13140 0.00070 5.13400 
26 10 2019 6 53 18 1.32580 0.18570 -0.12990 0.00010 5.15000 
26 10 2019 6 53 37 1.28720 0.18050 -0.13180 0.00070 5.16200 
26 10 2019 6 53 54 1.24510 0.17870 -0.13140 -0.00010 5.17000 
26 10 2019 6 54 13 1.24960 0.18440 -0.12690 -0.00030 5.18600 
26 10 2019 6 54 29 1.24370 0.18530 -0.12380 -0.00060 5.19200 
26 10 2019 6 54 48 1.19900 0.18120 -0.12450 -0.00060 5.20000 
26 10 2019 6 55 5 1.19730 0.18360 -0.12460 -0.00110 5.20400 
26 10 2019 6 55 24 1.26540 0.19010 -0.12480 -0.00080 5.20800 
26 10 2019 6 55 40 1.32850 0.19950 -0.12480 -0.00120 5.23000 
26 10 2019 6 56 0 1.37130 0.20110 -0.12660 -0.00130 5.24200 
26 10 2019 6 56 16 1.36280 0.20210 -0.12950 -0.00050 5.25300 
26 10 2019 6 56 35 1.38340 0.20220 -0.13240 -0.00050 5.25600 
26 10 2019 6 56 51 1.35410 0.20090 -0.13450 -0.00020 5.26500 
26 10 2019 6 57 11 1.38050 0.20160 -0.13530 -0.00060 5.27600 
26 10 2019 6 57 27 1.39980 0.20250 -0.13480 -0.00060 5.29200 
26 10 2019 6 57 46 1.37210 0.19830 -0.13640 -0.00080 5.29800 
26 10 2019 6 58 3 1.38640 0.19360 -0.13590 -0.00080 5.31200 
26 10 2019 6 58 22 1.36330 0.18690 -0.13590 -0.00080 5.32200 
26 10 2019 6 58 38 1.38850 0.19060 -0.13430 -0.00070 5.33400 
26 10 2019 6 58 58 1.45180 0.20440 -0.12980 -0.00090 5.34800 
26 10 2019 6 59 14 1.55900 0.21900 -0.12570 -0.00090 5.36600 
26 10 2019 6 59 33 1.52860 0.21840 -0.12330 -0.00050 5.37800 
26 10 2019 6 59 49 1.54220 0.21520 -0.12420 0.00000 5.39600 
26 10 2019 7 0 9 1.60460 0.21600 -0.12510 0.00000 5.40400 
26 10 2019 7 0 25 1.61830 0.21990 -0.12490 0.00090 5.42200 
26 10 2019 7 0 44 1.66160 0.22550 -0.12500 0.00060 5.45200 
26 10 2019 7 1 1 1.56340 0.21830 -0.12540 0.00100 5.45800 
26 10 2019 7 1 20 1.46460 0.20680 -0.12550 0.00110 5.47000 
26 10 2019 7 1 36 1.43090 0.20370 -0.12630 0.00110 5.47900 
26 10 2019 7 1 56 1.44400 0.20790 -0.12570 0.00110 5.50400 
26 10 2019 7 2 12 1.49920 0.21510 -0.12520 0.00170 5.52000 
26 10 2019 7 2 31 1.58180 0.22660 -0.12420 0.00190 5.52200 
26 10 2019 7 2 47 1.62430 0.23560 -0.12360 0.00250 5.54300 
26 10 2019 7 3 7 1.76560 0.25060 -0.12330 0.00200 5.56400 
26 10 2019 7 3 23 1.83910 0.25500 -0.12350 0.00260 5.58600 
26 10 2019 7 3 42 1.84210 0.25900 -0.12290 0.00300 5.60600 
26 10 2019 7 3 59 2.07710 0.27190 -0.12200 0.00210 5.62000 
26 10 2019 7 4 18 2.35090 0.29630 -0.12270 0.00280 5.64600 
26 10 2019 7 4 34 2.34870 0.30840 -0.12270 0.00250 5.67200 
26 10 2019 7 4 54 2.19870 0.30030 -0.12660 0.00370 5.70200 
26 10 2019 7 5 10 2.07860 0.29310 -0.12930 0.00350 5.71600 
26 10 2019 7 5 29 2.05580 0.28810 -0.13120 0.00320 5.74500 
26 10 2019 7 5 45 2.03600 0.29400 -0.13300 0.00320 5.76600 
26 10 2019 7 6 5 2.14500 0.30230 -0.13400 0.00210 5.79100 
26 10 2019 7 6 21 2.12690 0.30140 -0.13190 0.00270 5.81200 
26 10 2019 7 6 40 2.12020 0.29010 -0.13070 0.00370 5.82600 
26 10 2019 7 6 57 2.08550 0.28110 -0.13080 0.00380 5.85000 
26 10 2019 7 7 16 2.03570 0.27460 -0.13180 0.00390 5.87400 
26 10 2019 7 7 32 1.99360 0.27620 -0.13360 0.00350 5.89600 
26 10 2019 7 7 52 1.98040 0.28210 -0.13680 0.00380 5.91600 
26 10 2019 7 8 8 1.99110 0.28350 -0.13800 0.00390 5.93000 
26 10 2019 7 8 27 2.01020 0.28020 -0.13910 0.00370 5.94600 
26 10 2019 7 8 43 1.96930 0.26900 -0.14080 0.00430 5.96200 
26 10 2019 7 9 3 1.90670 0.26120 -0.14140 0.00440 5.98000 
26 10 2019 7 9 19 1.84220 0.25750 -0.14070 0.00340 5.99400 
26 10 2019 7 9 38 1.86650 0.25530 -0.14150 0.00390 6.00500 
26 10 2019 7 9 55 1.82410 0.25140 -0.14210 0.00500 6.02200 
26 10 2019 7 10 14 1.83210 0.25700 -0.14240 0.00470 6.05000 
26 10 2019 7 10 30 1.85860 0.26420 -0.14240 0.00440 6.05600 
26 10 2019 7 10 49 1.83700 0.25980 -0.14350 0.00330 6.07600 
26 10 2019 7 11 6 1.85330 0.25620 -0.14580 0.00410 6.10000 
26 10 2019 7 11 25 1.96170 0.25600 -0.14600 0.00280 6.11400 
26 10 2019 7 11 41 1.78060 0.24550 -0.14610 0.00190 6.12600 
26 10 2019 7 12 1 1.66290 0.23740 -0.14590 0.00210 6.13800 
26 10 2019 7 12 17 1.70950 0.24890 -0.14590 0.00180 6.16400 
26 10 2019 7 12 36 1.85440 0.26200 -0.14610 0.00140 6.18000 
26 10 2019 7 12 52 2.09120 0.27400 -0.14480 0.00160 6.20000 
26 10 2019 7 13 12 2.40590 0.29470 -0.14530 0.00090 6.22200 
26 10 2019 7 13 28 2.15700 0.29140 -0.14810 0.00120 6.22600 
26 10 2019 7 13 47 2.07720 0.29170 -0.15120 0.00160 6.25600 
26 10 2019 7 14 4 1.95950 0.28620 -0.15110 0.00180 6.27200 
26 10 2019 7 14 23 1.83660 0.26390 -0.15110 0.00210 6.28400 
26 10 2019 7 14 39 1.73420 0.24840 -0.15110 0.00240 6.29400 
26 10 2019 7 14 59 1.73230 0.24590 -0.15100 0.00210 6.31000 
26 10 2019 7 15 15 1.81540 0.24610 -0.15140 0.00200 6.32600 
26 10 2019 7 15 34 2.09890 0.25450 -0.15140 0.00160 6.34600 
26 10 2019 7 15 50 2.28640 0.27090 -0.15250 0.00150 6.36400 
26 10 2019 7 16 10 2.17890 0.27650 -0.15430 0.00180 6.38200 
26 10 2019 7 16 26 2.08530 0.26160 -0.15610 0.00200 6.39800 
26 10 2019 7 16 45 1.91360 0.24950 -0.15680 0.00200 6.41200 
26 10 2019 7 17 2 1.91500 0.24780 -0.15710 0.00200 6.42400 
26 10 2019 7 17 21 1.92410 0.24440 -0.15570 0.00210 6.44400 
26 10 2019 7 17 37 1.77080 0.23140 -0.15490 0.00180 6.45000 
26 10 2019 7 17 57 1.72630 0.22360 -0.15200 0.00160 6.45000 
26 10 2019 7 18 13 1.63830 0.21440 -0.15020 0.00160 6.45400 
26 10 2019 7 18 32 1.50220 0.20160 -0.15000 0.00150 6.46400 
26 10 2019 7 18 48 1.53130 0.20240 -0.14990 0.00030 6.46200 
26 10 2019 7 19 8 1.55870 0.21110 -0.14790 0.00020 6.47200 
26 10 2019 7 19 24 1.66490 0.21250 -0.14590 0.00000 6.46800 
26 10 2019 7 19 43 1.67350 0.21000 -0.14410 0.00030 6.46400 
26 10 2019 7 20 0 1.55430 0.19780 -0.14610 0.00000 6.46400 
26 10 2019 7 20 19 1.54400 0.19210 -0.15190 -0.00020 6.45400 
26 10 2019 7 20 35 1.54110 0.18110 -0.15800 -0.00070 6.45400 
26 10 2019 7 20 55 1.40310 0.15910 -0.16310 -0.00060 6.44000 
26 10 2019 7 21 11 1.28820 0.14910 -0.16350 -0.00060 6.43800 
26 10 2019 7 21 30 1.23440 0.15050 -0.16120 -0.00170 6.41800 
26 10 2019 7 21 46 1.26810 0.15940 -0.16070 -0.00260 6.41200 
26 10 2019 7 22 6 1.38330 0.17490 -0.15940 -0.00280 6.39200 
26 10 2019 7 22 22 1.51860 0.18660 -0.15570 -0.00190 6.37600 
26 10 2019 7 22 41 1.48870 0.19310 -0.15070 -0.00180 6.37400 
26 10 2019 7 22 58 1.46640 0.19750 -0.15010 -0.00090 6.36400 
26 10 2019 7 23 17 1.46310 0.20580 -0.15190 0.00010 6.37000 
26 10 2019 7 23 33 1.61280 0.23110 -0.15310 0.00090 6.36000 
26 10 2019 7 23 52 1.81810 0.26450 -0.15010 0.00050 6.34400 
26 10 2019 7 24 9 1.88490 0.27730 -0.14500 0.00040 6.33600 
26 10 2019 7 24 28 2.00130 0.29470 -0.14140 0.00160 6.33200 
26 10 2019 7 24 44 2.11290 0.31160 -0.14080 0.00370 6.33400 
26 10 2019 7 25 4 2.26090 0.31770 -0.14070 0.00620 6.35200 
26 10 2019 7 25 20 2.33980 0.33100 -0.13790 0.00570 6.35400 
26 10 2019 7 25 39 2.10600 0.30780 -0.13630 0.00590 6.36200 
26 10 2019 7 25 55 2.03340 0.31250 -0.13400 0.00580 6.36000 
26 10 2019 7 26 15 2.34160 0.35330 -0.13500 0.00600 6.35800 
26 10 2019 7 26 31 2.34570 0.35660 -0.13760 0.00720 6.37800 
26 10 2019 7 26 50 2.37130 0.35700 -0.13550 0.00750 6.38200 
26 10 2019 7 27 7 2.46020 0.36880 -0.13300 0.00870 6.38000 
26 10 2019 7 27 26 2.50600 0.37490 -0.13140 0.01130 6.39000 
26 10 2019 7 27 42 2.67040 0.39120 -0.13140 0.01140 6.40600 
26 10 2019 7 28 2 2.79010 0.39840 -0.13090 0.01340 6.42200 
26 10 2019 7 28 18 2.69150 0.39760 -0.13280 0.01480 6.45200 
26 10 2019 7 28 37 2.61240 0.38100 -0.13550 0.01620 6.47400 
26 10 2019 7 28 53 2.65940 0.37950 -0.13550 0.01770 6.49900 
26 10 2019 7 29 13 2.66250 0.37830 -0.13570 0.01810 6.52700 
26 10 2019 7 29 29 2.70050 0.39680 -0.13910 0.01750 6.54200 
26 10 2019 7 29 48 2.75510 0.39840 -0.15060 0.01620 6.57000 
26 10 2019 7 30 5 2.73250 0.38030 -0.16040 0.01580 6.58800 
26 10 2019 7 30 24 2.63920 0.37040 -0.16800 0.01500 6.60800 
26 10 2019 7 30 40 2.77210 0.37960 -0.17100 0.01460 6.61200 
26 10 2019 7 31 0 2.83570 0.37920 -0.17620 0.01440 6.64600 
26 10 2019 7 31 16 2.91190 0.37060 -0.18120 0.01380 6.65600 
26 10 2019 7 31 35 2.47180 0.33350 -0.18370 0.01480 6.67800 
26 10 2019 7 31 51 2.25620 0.30580 -0.18850 0.01450 6.70400 
26 10 2019 7 32 11 2.40990 0.31060 -0.19460 0.01300 6.71800 
26 10 2019 7 32 27 2.67370 0.31500 -0.19690 0.01230 6.73000 
26 10 2019 7 32 46 3.05130 0.37400 -0.19720 0.01210 6.75800 
26 10 2019 7 33 3 2.88500 0.36520 -0.19720 0.01240 6.78600 
26 10 2019 7 33 22 3.12430 0.38670 -0.19670 0.01190 6.80500 
26 10 2019 7 33 38 3.33110 0.40720 -0.19620 0.01280 6.83000 
26 10 2019 7 33 58 3.21190 0.41240 -0.19760 0.01370 6.86000 
26 10 2019 7 34 14 3.18230 0.40840 -0.20050 0.01450 6.89000 
26 10 2019 7 34 33 3.18100 0.40910 -0.20340 0.01550 6.92000 
26 10 2019 7 34 49 3.15840 0.40430 -0.20490 0.01660 6.94400 
26 10 2019 7 35 9 3.15380 0.40350 -0.20350 0.01500 6.98200 
26 10 2019 7 35 25 3.13760 0.40170 -0.20470 0.01620 7.00900 
26 10 2019 7 35 44 3.09090 0.39530 -0.20570 0.01590 7.03800 
26 10 2019 7 36 1 2.97760 0.37870 -0.20850 0.01780 7.06800 
26 10 2019 7 36 20 2.83830 0.35980 -0.20950 0.01750 7.10200 
26 10 2019 7 36 36 2.80010 0.35430 -0.20950 0.01670 7.13600 
26 10 2019 7 36 56 2.83180 0.35980 -0.20960 0.01560 7.17200 
26 10 2019 7 37 12 2.88320 0.36800 -0.20990 0.01590 7.20400 
26 10 2019 7 37 31 2.94460 0.37760 -0.21170 0.01580 7.23300 
26 10 2019 7 37 47 3.00510 0.38550 -0.21220 0.01630 7.26100 
26 10 2019 7 38 7 3.08940 0.39550 -0.21290 0.01580 7.29400 
26 10 2019 7 38 23 3.11960 0.40180 -0.21360 0.01670 7.32800 
26 10 2019 7 38 42 3.14770 0.40750 -0.21460 0.01760 7.35400 
26 10 2019 7 38 59 3.17700 0.41200 -0.21490 0.01860 7.38000 
26 10 2019 7 39 18 3.19570 0.41570 -0.21650 0.01980 7.40800 
26 10 2019 7 39 34 3.20410 0.41850 -0.21780 0.01990 7.43400 
26 10 2019 7 39 54 3.19770 0.41990 -0.21770 0.01970 7.47600 
26 10 2019 7 40 10 3.20900 0.42260 -0.21780 0.02060 7.51100 
26 10 2019 7 40 29 3.23640 0.42750 -0.21870 0.02080 7.55800 
26 10 2019 7 40 45 3.24550 0.42930 -0.22070 0.02240 7.58800 
26 10 2019 7 41 5 3.26180 0.43210 -0.22200 0.02200 7.61800 
26 10 2019 7 41 21 3.27300 0.43500 -0.22250 0.02260 7.64000 
26 10 2019 7 41 40 3.28140 0.43900 -0.22310 0.02170 7.67600 
26 10 2019 7 41 57 3.29060 0.44090 -0.22520 0.02250 7.70800 
26 10 2019 7 42 16 3.30350 0.44330 -0.22530 0.02290 7.74800 
26 10 2019 7 42 32 3.30400 0.44390 -0.22650 0.02320 7.76800 
26 10 2019 7 42 52 3.30740 0.44730 -0.22570 0.02350 7.78900 
26 10 2019 7 43 8 3.31040 0.44690 -0.22830 0.02450 7.80300 
26 10 2019 7 43 27 3.31870 0.44810 -0.22940 0.02560 7.83000 
